tag,ratings 
Hector Babenco,3.6666666666666665
Hebrew,3.0714285714285716
Heavy-handed,3.0
Heavily Edited For American Audiences,3.0
Heather Wahlquist,2.5
Heather Matarazzo,3.0
Heather Locklear,3.0
Heather Langenkamp,4.833333333333333
Heather Juergensen,4.5
Heather Graham,3.5833333333333335
Heather Angel,3.25
Heath ledger flabby ass,1.0
Heath ledger,3.0
Heath Ledger as the Joker,4.0
Heath Ledger,3.6875
Heath Ladger,3.0
Heartwarming,3.5142857142857142
Heartfelt,3.0
Heart ripped out,4.0
Heart of Darkness,3.5
Heart and soul,4.0
Hearst,3.0
Head-To-Head Combat,3.5
Head Trauma,2.5
He-Man connection,3.75
He who would valiant be,3.0
He Loses All Credibility When He Runs LOL!,3.0
Hayley Mills,3.5
Hayley McFarland,3.0
Hayley Atwell,4.083333333333333
Hayden Schlossberg,1.0
Hayden Panettiere,3.9
Hayden Christiensen,4.0
Hayden Christensen,3.75
Hayato Ichihara,2.25
Hayao Miyazaki,3.5309090909090908
Hawley Pratt,3.5
Hawkeye,3.0
Hawaiian shirts,4.0
Hawaii,3.8365384615384617
Haverstock Hill,3.5
Haverstock Arms,3.5
Have but not seen,4.125
Have,4.0
Havana Marking,4.0
Havana,3.1
Haunting endings,5.0
Haunting Endings,2.0
Haunting Ending,2.0
Haunting,3.9
Hates itself,2.0
Hateful,3.0
Hate it or Love it,3.0
Hate Jim Carrey,3.5
Hasta La Vista,4.0
Haskell Wexler,3.0
Hasidic Judaism,4.5
Harvey Korman,5.0
Harvey Keitel,3.8777777777777778
Harvey Hart,4.5
Harvey Fierstein,3.5
Harve Foster,3.0
Harvard Law school,3.25
Harvard,3.9166666666666665
Harun Farocki,3.5
Haruhi Suzumiya,2.75
Hart Bochner,2.5
Harry d'Abbadie d'Arrast,3.0
Harry Winer,4.0
Harry Thomason,4.5
Harry Shearer,3.0
Harry Secombe,5.0
Harry Potter,3.533333333333333
Harry Nilsson,1.75
Harry Lloyd,5.0
Harry Lachman,3.0
Harry Kümel,4.0
Harry Harris,5.0
Harry Falk,2.5
Harry Elfont,3.0
Harry Eden,3.5
Harry Dean Stanton,3.6
Harry Connick Jr.,3.4166666666666665
Harry Connick Jr,2.5
Harry Carey,2.0
Harry Beaumont,3.3
Harry Baweja,4.0
Harry Andrews,4.0
Harrison Ford,3.5253164556962027
Harriet Andersson,4.25
Harpo Marx,2.75
Harper Lee,3.6666666666666665
Harold Young,4.0
Harold S. Bucquet,3.0
Harold Ramis,3.1875
Harold Prince,4.0
Harold Pinter,3.8333333333333335
Harold Perrineau,3.0
Harold Lloyd,3.3636363636363638
Harold Lang,4.0
Harold French,3.75
Harold D. Schuster,4.0
Harold Crooks,3.0
Harold Becker,3.2
Harmony Korine,4.5
Harman Baweja,4.0
Harlin,3.1666666666666665
Harlem,3.727272727272727
Harland Williams,3.71875
Harlan Coben,4.0
Hark Tsui,3.75
Hardy Kruger,4.0
Hardi Volmer,4.0
Hard rock,3.5
Hard Way,4.0
Happy ending,3.5714285714285716
Hany Abu-Assad,3.25
Hans-Christian Schmid,3.5
Hans Zimmer,3.696969696969697
Hans Weingartner,3.75
Hans Petter Moland,3.5
Hans Matheson,3.0
Hans Fjellestad,3.5
Hans Conried,4.0
Hans Christian Andersen,4.333333333333333
Hans Canosa,4.0
Hans Alfredson,3.25
Hanoi,4.0
Hanns Zischler,3.5
Hannibal Lector,3.642857142857143
Hannibal Lecter,3.5533333333333332
Hannes Stöhr,3.75
Hannah Spearritt,3.0
Hannah Cresswell,3.0
Hanna Hemilä,2.5
Hank Azaria,3.4473684210526314
Hanif Kureishi,3.0
Hangover,4.0
Haneke,3.1818181818181817
Handycam,3.7916666666666665
Handwaving,1.0
Handcuffs,5.0
Hand-held camera,2.5
Hand in the garberator,3.6666666666666665
Hanafuda,3.0
Hana Makhmalbaf,5.0
Han Solo,4.0
Han Dynasty,3.875
Hamza Adam,5.0
Hampstead Heath,4.0
Hampstead,3.0
Hammett,4.5
Hammer production,3.3333333333333335
Hammer Horror,3.526315789473684
Hammer Film Productions,3.210526315789474
Hamlet Sarkissian,3.0
Hamlet,3.5833333333333335
Hamilton McFadden,3.0
Hamilton MacFadden,2.75
Hamilton Luske,3.125
Hamfisted,3.0
Hamburg,4.5
Ham fisted,3.75
Ham Radio,4.0
Hallucinatory,3.5
Halloween theme,3.4166666666666665
Halloween movie,3.5
Halloween,3.296875
Hallmark Channel Production,4.0
Hallie Todd,3.5
Halle Berry,3.2454545454545456
Hall 9000,3.0
Half-Assed Productions,3.6666666666666665
Haley Joel Osmond,3.0
Haley Joel Osment,3.375
Hal Walker,4.0
Hal Roach,2.5
Hal Needham,1.0
Hal Mohr,0.5
Hal Holbrook,2.75
Hal Hartly,4.5
Hal Hartley,3.1538461538461537
Hal Haberman,4.0
Hal Ashby,3.3333333333333335
Hal,3.0
Hajrudin Krvavac,3.0
Hajime Tsuburaya,4.0
Hajime Sato,3.0
Hajime Ishimine,4.5
Haiti,3.625
Hailey McCann,4.25
Hailee Steinfeld,3.7222222222222223
Haile Gerima,4.0
Haifaa Al-Mansour,5.0
Hahaha!,3.0
Hae-jun Lee,4.0
Hae-il Park,3.0
Had a hard time following the plot of the movie.,4.0
Hackman,3.0
Hacking,0.5
Hackers,4.0
Hacker,3.5
Hachiko,3.5
Haaz Sleiman,3.5
HUSBANDS AND WIVES,3.0
HUAC,3.25
HSNU,3.5
HOT actress,3.3076923076923075
HOSTAGE SITUATIONS,3.142857142857143
HORRIBLE ACTING,2.5
HORRENDOUS!,4.5
HOCKEY PLAYERS,3.0
HIV,1.5
HIRED KILLERS,3.25
HIGH SCHOOL LIFE,3.6
HIDE THE DEAD BODY,3.625
HEROIC MISSION,3.5172413793103448
HEH,2.5
HD,3.4
HAUNTED HOUSE,4.5
HAUNTED BY THE PAST,3.559322033898305
HAL 9000,4.0
HAHAHAHAHAHAHHAHA. Will Farrell fucking rules :),2.5
H.R. Giger,4.5
H.P. Lovecraft,3.025
H.G. Wells,2.893939393939394
H.C. Potter,3.7777777777777777
H. R. Giger,3.8
H. Bruce Humberstone,3.1875
H-bomb,3.0
H with an H of G,4.75
Günter Gräwert,4.0
Götz Spielmann,4.5
Gérard Oury,3.3333333333333335
Gérard Krawczyk,3.0
Gérard Jugnot,4.0
Gérard Depardieu,3.4285714285714284
Gérard Blain,4.666666666666667
Géla Babluani,3.0
Gábor Herendi,3.5
GÃ©rard Philipe,1.0
GÃ©rard Krawczyk,5.0
GÃ©rard Depardieu,3.75
György Pálfi,4.0
Gypsy,2.25
Gypsies,5.0
Gymnastics,4.0
Gyaos,5.0
Gwyneth Paltrow,3.573394495412844
Gwenth Paltrow,4.333333333333333
Gwar,4.0
Guy who looks like Shaggy,4.75
Guy from the Office,5.0
Guy Ritchie,3.525
Guy Pierce With Dweeb Focals,4.0
Guy Pearce,3.206896551724138
Guy Moore,4.0
Guy Maddin,3.25
Guy Kibbee,4.5
Guy Hamilton,3.642857142857143
Guy Green,4.0
Guy Ferland,3.0
Guy Davidi,4.0
Gustavo Taretto,2.5
Gustavo Loza,4.25
Gustave de Kervern,4.0
Gustav Machatý,4.0
Gustav Adolf,5.0
Gustaf Molander,4.0
Gus Van Sant,3.388888888888889
Gus Meins,3.0
Guru Dutt,3.5
Gurinder Chadha,4.5
Gunther von Fritsch,4.0
Guns in space,2.0
Guns don`t kill people.,2.0
Guns don`t kill people,4.5
Guns,4.25
Gunnar BjÃ¶rnstrand,4.0
Gun for a leg,4.0
Gun Fight,4.5
Gun Control,3.0
Gun,4.0
Gullah,4.0
Gulf War,3.5869565217391304
Gujarat,4.0
Guitly Pleasure,4.0
Guitar Wolf,3.0
Guinness record,1.0
Guilty pleasure,3.5
Guilty Pleasure,3.75
Guilt,4.0
Guillermo del Toro,3.470873786407767
Guillermo Francella,3.0
Guillermo Del Toro,2.5
Guillaume Gallienne,2.0
Guillaume Canet,3.65
Guilherme Lobo,3.5
Guild Navigator,2.5
Guel Arraes,3.8333333333333335
Guatemala,2.5
Guarini is a goon,4.0
Guantanamo,3.0
Guangdong,2.5
Gualtiero Jacopetti,1.0
Guadalcanal,3.0
Gréta Olafsdóttir,3.5
GrÃ©goire Leprince-Ringuet,3.0
Grzegorz Halama,4.5
Growth,3.75
Grown Men Weep for Two Hours,4.0
Growing Up,2.0
Grover Babcock,4.5
Groupies,0.5
Groupe Dziga Vertov,2.5
Groundhog Day,3.0
Groundbreaking,2.9285714285714284
Groucho Marx,2.25
Grotty setting,2.0
Grotesque,4.5
Gross-out,3.5125
Gross,4.0
Groot,1.0
Gritty,3.75
Grit,3.5
Gripping,4.0
Grindhouse,4.5
Grinch,4.0
Grimy,4.0
Gril Power,1.5
Grigori Kozintsev,3.0
Grigori Chukhrai,4.0
Grigori Aleksandrov,2.9
Grifters,3.0
Griffin Dunne,4.0
Grief & Loss,5.0
Grey,5.0
Gretchen Mol,3.125
Greta Scacchi,4.0
Greta Gerwig,5.0
Greta Garbo,3.825
Gregory V. Sherman,1.0
Gregory Peck,3.6
Gregory Nava,3.75
Gregory La Cava,4.0
Gregory Hoblit,3.4166666666666665
Gregory Hines,3.0
Gregory Greene,4.0
Gregory Gast,2.5
Gregor Jordan,4.5
Gregg Kavet,3.5
Gregg Henry,4.0
Gregg Hale,5.0
Gregg Champion,3.8
Gregg Barson,5.0
Gregg Araki,3.25
Greg Yaitanes,1.0
Greg Whiteley,3.5
Greg Swartz,4.5
Greg Strause,3.5
Greg Sestero,3.8333333333333335
Greg Pritikin,3.5
Greg Mottola,3.8333333333333335
Greg Marcks,4.0
Greg MacGillivray,2.75
Greg Kinnear,3.5737704918032787
Greg Jacobson,5.0
Greg Germann,4.5
Greg Ford,2.0
Greg Camalier,4.0
Greg Beeman,4.0
Greg Barker,2.75
Greer Goodman,4.0
Greer Garson,3.625
Greenwich,3.0
Greenland,3.25
Green screen,1.0
Green Lantern,2.5
Greeks with irish accents,2.5
Greeks with Cockney accents,4.5
Greek tragedy,4.0
Greek mythology,3.546875
Greek mytholog,4.0
Greek myth,3.0
Greek,3.5
Greece,3.537037037037037
Greco-Turkish War,3.5
Greco-Persian War - mythologized,4.0
Great:  Makes you realize how over-acted most films are.,4.0
Great. Surprise excellence from Mrs.Cobain,4.0
Great. A lot of action.,3.25
Great stoned,3.6666666666666665
Great special effects,4.0
Great screenplays,2.0
Great score,3.6
Great reveal,4.0
Great promise,3.5
Great potential,3.5
Great plot,2.0
Great performances: Hilary Swank,5.0
Great performances,3.933333333333333
Great olympic story,3.5
Great music,3.5
Great movie for the time period,1.0
Great movie,3.515151515151515
Great idea,4.0
Great heroics,1.0
Great film,3.0
Great ending,3.625
Great drama,4.0
Great direction,2.5
Great dialogues,1.0
Great dialogue,3.0
Great cast,2.5
Great b&w movie,5.0
Great actors,4.5
Great action and character development,3.0
Great action,3.5
Great acting,3.75
Great White Hope,4.0
Great Visuals,3.3
Great Topic,3.5
Great Story,3.5
Great Steampunk action triller.,5.0
Great Soundtrack,3.316666666666667
Great Songs,4.333333333333333
Great Screenplays,3.5161290322580645
Great Scott!,2.0
Great Sci-Fi,2.0
Great Prison Movies,2.5
Great Plains,2.5
Great Performances: Alec Baldwin,4.0
Great Movie!,3.3
Great Movie,4.0
Great Film,3.0
Great Fantasy,5.0
Great Ensemble Cast,3.8636363636363638
Great Ending,4.0
Great Effects,3.0
Great Depression,3.6666666666666665
Great Cast,4.5
Great Britain,4.0
Great Art Direction,4.0
Great Anti-Abortion Film,3.0
Great Ak,3.5
Great Adaptations,3.78125
Great Actions,3.2142857142857144
Great Acting,4.0
Great,3.9166666666666665
Graves Registration,4.0
Gratuitous sex,4.25
Gratuitous Violence,2.0
Gratuitous Peter Lorre lookalike,4.0
Gratuitous,2.6
Grasse,3.5
Graphic violence,3.25
Graphic sex,3.0
Graphic Violence,3.5
Graphic Novel,3.0
Grant Heslov,3.0
Grant Gee,4.0
Grandeur,3.0
Grand Themes,4.5
Grand Prix,4.5
Grand Musical,5.0
Grand Guignol,2.5
Gran Canaria,3.5
Grail,4.5
Graham Yost,2.0
Graham Greene,3.85
Graham Chapman,3.2142857142857144
Graham Annable,4.0
Grafton Street,4.0
Graffiti,4.0
Graeme Clifford,2.5
Gracita Morales,2.5
Grace Park,4.0
Grace Lee,4.0
Grace Kelly,3.5576923076923075
Grace Jones,2.5
Grace,4.0
Goya,3.0
Government,3.8333333333333335
Governator,2.5
Gourmet,3.5
Gothic Horror,3.0
Gothic Girl,3.75
Gothic,3.4583333333333335
Gotham City,2.5
Goth skater Persian hijab wearing vampire girl,3.5
Goth,3.0
Gotengo,4.5
Gota kanal,4.5
Got nothing to do with figure skating,3.0
Got,4.0
Gossip,3.0
Gosh!,0.5
Goscinny,4.0
Gory,2.25
Gorosaurus,3.75
Goro Miyazaki,4.0
Gorilla scene,3.0
Gore!!!,4.0
Gore Vidal,2.7
Gore Verbinski,3.6333333333333333
Gore Effects,2.5
Gore,3.423076923076923
Gordon gordon,2.0
Gordon Wiles,2.5
Gordon Pinsent,2.875
Gordon Parks,5.0
Gordon MacRae,2.5
Gordon Liu,4.125
Gordon Douglas,2.25
Gordon Davidson,2.0
Gordan Chan,4.0
Goran Paskaljevic,4.0
Goran Dukic,4.25
Gopher,4.0
Goonies,3.0
Google,4.0
Goofy,3.4545454545454546
Goodfellas II,4.0
GoodTimes Entertainment,0.75
Good versus evil,4.15
Good use of 3-D,2.0
Good stunts. . . Crappy movie,4.0
Good story and well acted.,2.5
Good story and funny.,1.0
Good story,2.5
Good soundtrack,1.0
Good scenario,2.5
Good research,4.0
Good remake,3.2857142857142856
Good plot but not okay,3.1666666666666665
Good performances,3.0
Good music,3.25
Good movie,3.0
Good makeup,3.0
Good in the 80s,3.5
Good guys win,3.5
Good for what it is,3.5
Good ending,3.4583333333333335
Good effects,3.6666666666666665
Good dialogues,3.75
Good dialogue,3.611111111111111
Good children movie,5.0
Good cg,5.0
Good cast,3.5
Good but too bloody,4.0
Good but not that good,4.5
Good but makes you want to shower afterwards,4.0
Good but a bit too bloody for me,4.0
Good at the time,5.0
Good asian violence flick,4.5
Good ads bad movie,4.0
Good adaptation,3.857142857142857
Good actors,4.5
Good action,3.5588235294117645
Good acting,3.8
Good Versus Evil,4.0
Good Thriller,3.875
Good Romantic Comedies,3.4683544303797467
Good Oldskool Movie,5.0
Good OST,3.0
Good Music,1.5
Good Movie,2.5
Good Manga,4.0
Good Guy Aliens,2.0
Good Ending,3.5
Good Drama,3.0
Good Documentary,3.5833333333333335
Good Comedy,3.4285714285714284
Good Characters,4.0
Good But Doesn't Really Capture Lenny Bruce,1.0
Good Book Bad Movie,3.75
Good Animation,3.0
Good A.I.,3.5
Good,3.125
Gonzo journalism,4.125
Gonzalo Suárez,3.0
Gong Li,3.85
Golshifteh Farahani,2.625
Gollum,2.5
Golf,4.125
Goldie Hawn,3.775
Golden palm,3.5
Golden Raspberry (Worst Picture),3.235294117647059
Golden Raspberry (Worst Actress),3.41025641025641
Golden Raspberry (Worst Actor),3.6707317073170733
Golden Palm,3.830188679245283
Golden Harvest,3.0
Golden Globe winner,3.7857142857142856
Golden Gate Bridge,4.25
Golden Fleece,3.5
Golden Dragon,4.0
Golden Brooks,3.0
Golden Bear (Best Film),4.166666666666667
Going West,4.333333333333333
Gogol Bordello,4.0
Goes after the typical people (southern good ol' boys,3.8333333333333335
Goemon,3.875
Godzilla can fly?!?!!,4.0
Godzilla Universe,3.682926829268293
Godzilla,3.3962264150943398
Godparents,2.0
Godfrey Reggio,2.875
Goddard,3.5
Godard-esque,2.0
Godard!!!,4.0
Godard,4.5
God-given right to kill?,3.25
God's existance,3.3333333333333335
God provides,3.0
God,3.2222222222222223
Goblin,3.35
Goa,5.0
Go Sophie Marceau,2.5
Go For the Director's Cut. Much better.,2.0
Gmack,3.5
Glynis Johns,4.0
Gloria Talbott,4.0
Gloria Swanson,2.5
Gloria LaMorte,5.0
Gloria Holden,3.0
Gloria Grahame,2.75
Gloria Foster,4.0
Glenne Headly,4.5
Glenn Silber,4.0
Glenn Shadix,3.5
Glenn McQuaid,4.5
Glenn Leyburn,4.5
Glenn Langan,4.5
Glenn Jordan,3.6666666666666665
Glenn Ford,3.8333333333333335
Glenn Fitzgerald,3.0
Glenn Ficarra,3.0
Glenn Close,3.642857142857143
Glendyn Ivin,4.0
Glenda Jackson,4.0
Glenda Farrell,3.5
Glen Morgan,3.75
Glasgow,2.0
Glaring holes in movie logic,5.0
Gladys George,1.5
Gladiator,4.0
Gizmo,2.4285714285714284
Giza,4.0
Giving Birth,3.5
Giuseppe Tornatore,4.0
Giulio Ricciarelli,3.5
Giulietta Masina,3.0
Giselle (ballet),4.0
Gisaburo Sugii,5.0
Girly,3.0
Girls' Boarding School,4.166666666666667
Girl Power,3.236842105263158
Gipsy,3.625
Giovanni Ribisi,3.75
Giovanni Guareschi,3.0
Giorgos Lanthimos,2.5
Giorgio Moroder,5.0
Ginza,3.75
Ginnifer Goodwin,3.6666666666666665
Gini Reticker,4.5
Ginger Rogers,3.75
Gina Prince-Bythewood,2.6666666666666665
Gina Mckee,4.0
Gina McKee,4.5
Gina Gershon,2.75
Gina Carano,3.5
Gillo Pontecorvo,3.6666666666666665
Gillies MacKinnon,3.5
Gillian Jacobs,3.0
Gillian Grisman,3.0
Gillian Armstrong,4.0
Gillian Anderson,3.588235294117647
Gilliam,2.7666666666666666
Gilles Penso,5.0
Gilles Mimouni,3.5
Gilles Legrand,3.0
Gilles Grangier,4.0
Giles Harrison,5.0
Gilda Radner,2.5
Gilbert Moses,4.5
Gilbert Gottfried,3.0
Gilbert Cates,4.0
Gilbert Adler,3.75
Gilbert & Sullivan,4.1
Gil Kenan,3.0
Gil Junger,2.6666666666666665
Gil Cates Jr.,3.5
Gigi,5.0
Gigan,4.0
Giddi Dar,4.0
Giddens Ko,4.5
Gibson was hot!,3.0
Gibson,5.0
Gibraltar,2.5
Giants,2.0
Giant spider in the third act,0.5
Giant octopus,3.0
Giant animal,3.5
Giant Shotgun,3.0
Giant Monster eat city,3.25
Gianni Di Gregorio,2.0
Gianni Amelio,4.5
Gianna Michaels,1.75
Gianna Jun's beautiful face,3.0
Gianfranco Rosi,3.0
Gianfranco Parolini,2.5
Giallo,3.409090909090909
Giacomo Rizzo,3.0
Gia Coppola,3.0
Gia Carides,4.0
Ghosts too scary,4.0
Ghosts,3.3823529411764706
Ghost,4.0
Ghislain Cloquet,4.0
Ghibli,3.4166666666666665
Ghandi,3.0
Ghana,4.0
Gfei own it,3.5172413793103448
Gettysburge,1.0
Getting old but still excellent,3.75
Getting even,2.0
Get this,4.0
Gertjan Zwanikken,3.5
Gert Frobe,4.0
Gershwin,3.75
Gerry Chiniquy,5.0
Gerry Butler,1.0
Gerry Bednob,3.375
Germany,3.4788135593220337
Germans,4.0
German-Turkish relationship,4.5
German slang,2.25
German punctuality meets Italian spontaneousness (makes it a little bit stereotypical though),4.0
German perspective,4.0
German expressionism,2.75
German accent,4.0
German Reunification,3.0
German History,3.5
German Expressionism,3.9583333333333335
German,3.5878378378378377
Geriatric,4.0
Gerardo Taracena,5.0
Gerardo Naranjo,1.5
Gerard Lanvin,3.0
Gerard Johnstone,1.5
Gerard Depardieu,3.0
Gerard Butler,3.6867469879518073
Geraldine Page,5.0
Geraldine James,4.5
Geraldine Chaplin,4.0
Gerald R. Molen,4.0
Gerald Kargl,3.5
Gerad Depardieu,4.0
Georgiy Daneliya,3.5
Georgina Reilly,2.6666666666666665
Georgia,2.5
Georgi Kropachyov,4.0
Georgi Daneliya,3.0
Georges Méliès,2.0
Georges MÃ©liÃ¨s,3.1666666666666665
Georges Lautner,3.3333333333333335
Georges Franju,4.25
George clooney,1.5
George Waggner,3.0
George W. Hill,2.0
George W. Bush,3.8333333333333335
George W Bush,4.166666666666667
George VI,4.0
George Tillman Jr.,3.5
George Takei,3.5
George Stevens,3.7
George Sluizer,2.5
George Sidney,3.611111111111111
George Sherman,3.0
George Segal,4.0
George Seaton,3.5
George Schaefer,5.0
George Sanders,4.0
George Roy Hill,3.6
George Roy,2.0
George Reeves suicide,3.0
George Reeves,3.0
George Ratliff,2.0
George Pollock,4.0
George Peppard,4.25
George Pal,2.6666666666666665
George P. Cosmatos,3.6666666666666665
George Ovashvili,0.5
George Orwell,3.5952380952380953
George Nolfi,4.0
George Nichols Jr.,4.0
George Murphy,2.75
George Miller,3.2222222222222223
George Melford,4.0
George McCowan,3.0
George Marshall,3.8333333333333335
George M. Cohan,4.0
George Lucas story,4.0
George Lucas,3.411184210526316
George Lopez,4.0
George Lazenby,3.1666666666666665
George L. Du Maurier,4.5
George King,4.0
George Kennedy,3.875
George Jackson,3.5
George Huang,3.0
George Hickenlooper,3.875
George Harrison,5.0
George Hadden,3.5
George Gaynes,4.0
George Gallo,3.6666666666666665
George Fitzmaurice,4.25
George Felner,2.0
George Dunning,3.5
George Cukor,3.3214285714285716
George Clooney,3.5405405405405403
George Chan,3.0
George Casey,3.5
George Carlin,3.727272727272727
George C.Scott,4.0
George C. Wolfe,4.5
George C. Scott,3.3
George C,3.5
George Butler,3.5
George Bush,3.642857142857143
George Burns,3.5
George Brent,5.0
George Bowers,2.0
George Bernard Shaw,4.0
George Bancroft,3.0
George B. Seitz,2.5
George Armitage,4.0
George Archainbaud,4.0
George Abbott,4.0
George A. Romero,3.38
Georg Wilhelm Pabst,3.8125
Georg Maas,2.5
Georg Friedrich,0.5
Georege Lucas,1.0
Geoffrey Wright,3.5
Geoffrey Sax,4.833333333333333
Geoffrey Rush,3.2745098039215685
Geoffrey O'Connor,3.5
Geoffrey Lewis,3.5
Geoff Murphy,3.8333333333333335
Geoff Burton,3.5
Geoff Burrowes,4.0
Genre of its own! Cool!,4.0
Genocide,3.75
Genndy Tartakovsky,3.6666666666666665
Genius,3.3333333333333335
Genghis Khan,2.0
GeneviÃ¨ve Page,5.0
Genevieve Bujold,4.5
Geneva Conventions,4.5
Generation X,3.0
General Motors,3.75
General Custer,5.0
Gene Wilder,3.6029411764705883
Gene Tierney,3.8
Gene Simmons,3.75
Gene Saks,3.8333333333333335
Gene Roddenberry,3.3461538461538463
Gene Quintano,4.0
Gene Nelson,2.5
Gene Lockhart,5.0
Gene Kelly,3.347826086956522
Gene Hackman,3.63671875
Gene Bervoets,3.5
Gene Barry,3.5
Gene Autry,2.8333333333333335
Gender disguise,5.0
Gender Issues,4.5
Gena Rowlands,2.75
Gen Sekiguchi,4.25
Gemma Ward,2.0
Gemma Arterton,3.772727272727273
Geishas,3.75
Gefaengnisfilm,4.333333333333333
Geetu Mohandas,2.5
Geese,4.0
Geena Davis,3.4722222222222223
Geeky,3.0
Geeks,3.75
Gee-bus. This was an awful film. Then again,1.0
Gaëtan Brizzi,3.5
Gaza,3.0
Gays,5.0
Gay-bashing,4.0
Gay stereotypes,3.2222222222222223
Gay sex,3.5
Gay british dude,4.0
